Time,Position,Velocity
0.0,0.0,0.0
0.01,0.00012234105104818075,0.02446785910963716
0.02,0.0004893431403007102,0.0489315058430313
0.03,0.0011009430993081093,0.07338673240829863
0.04,0.001957035723680477,0.09782934016932329
0.05,0.0030574738873999,0.1222551441913315
0.060000000000000005,0.004402068702406261,0.14665997774788758
0.07,0.005990589723007764,0.17103969677677353
0.08,0.007822765194543432,0.19539018427248525
0.09,0.00989828234560378,0.2197073546034138
0.09999999999999999,0.01221678772299847,0.24398715774217544
0.10999999999999999,0.014777887568546637,0.2682255833980073
0.11999999999999998,0.01758114823665719,0.29241866504065195
0.12999999999999998,0.020626096651563428,0.31656248380570984
0.13999999999999999,0.02391222080297897,0.3406531722720385
0.15,0.027438970278851078,0.36468691810241843
0.16,0.0312057568338029,0.38865996753937937
0.17,0.03521195499177863,0.41256862874878675
0.18000000000000002,0.03945690268133523,0.43640927500451476
0.19000000000000003,0.04393990190196133,0.4601783477082811
0.20000000000000004,0.04866021941974838,0.48387235923947797
0.21000000000000005,0.05361708749069152,0.507487895630602
0.22000000000000006,0.058809704609857294,0.5310216190646568
0.23000000000000007,0.06423723628462298,0.5544702701916678
0.24000000000000007,0.06989881583016763,0.5778306702622115
0.25000000000000006,0.0757935451853775,0.6010997230766064
0.26000000000000006,0.08192049574731877,0.6242744167491453
0.2700000000000001,0.088278709222428,0.6473518252874559
0.2800000000000001,0.09486719849257466,0.6703291099877656
0.2900000000000001,0.10168494849416153,0.6932035206474977
0.3000000000000001,0.10873091710844611,0.7159723965972566
0.3100000000000001,0.11600403606128956,0.7386331675548479
0.3200000000000001,0.12350321183056913,0.761183354304535
0.3300000000000001,0.13122732655952468,0.7836205692052537
0.34000000000000014,0.13917523897434939,0.8059425165319797
0.35000000000000014,0.14734578530437906,0.8281469926548852
0.36000000000000015,0.15573778020328277,0.850231886061315
0.37000000000000016,0.16435001766970964,0.8721951772259642
0.38000000000000017,0.17318127196590202,0.8940349383349593
0.3900000000000002,0.18223029853284378,0.9157493328698054
0.4000000000000002,0.19149583490057312,0.9373366150574028
0.4100000000000002,0.20097660159235253,0.9587951291925186
0.4200000000000002,0.21067130302145276,0.9801233088392552
0.4300000000000002,0.22057862837937436,1.0013196759181704
0.4400000000000002,0.2306972525143966,1.0223828396857795
0.45000000000000023,0.2410258367994115,1.0433114956132183
0.46000000000000024,0.2515630299880687,1.064104424170851
0.47000000000000025,0.2623074690583242,1.0847604895255936
0.48000000000000026,0.27325778004255413,1.1052786381576696
0.49000000000000027,0.28441257884346083,1.1256578974034452
0.5000000000000002,0.2957704720350649,1.1458973739308898
0.5100000000000002,0.3073300576481421,1.1659962521540843
0.5200000000000002,0.3190899259395265,1.1859537925930643
0.5300000000000002,0.33104866014476475,1.2057693301851196
0.5400000000000003,0.3432048372136648,1.2254422725534988
0.5500000000000003,0.3555570285283436,1.2449720982392811
0.5600000000000003,0.36810380060343184,1.2643583549019695
0.5700000000000003,0.3808437157681513,1.2836006574941554
0.5800000000000003,0.39377533283002997,1.3026986864153813
0.5900000000000003,0.40689720772007293,1.3216521856501016
0.6000000000000003,0.42020789411925236,1.3404609608944131
0.6100000000000003,0.43370594406622764,1.359124877675993
0.6200000000000003,0.4473899085462484,1.3776438594714386
0.6300000000000003,0.4612583380612344,1.3960178858249783
0.6400000000000003,0.4753097831810653,1.414246990472276
0.6500000000000004,0.48954279507614834,1.4323312594728228
0.6600000000000004,0.5039559260313665,1.4502708293541755
0.6700000000000004,0.5185477299415415,1.4680658852710748
0.6800000000000004,0.5333167627885735,1.4857166591822504
0.6900000000000004,0.5482615831004486,1.5032234280475034
0.7000000000000004,0.5633807523923283,1.5205865120474436
0.7100000000000004,0.5786728355899592,1.5378062728280497
0.7200000000000004,0.5941364014356599,1.5548831117720265
0.7300000000000004,0.6097700228771641,1.571817468298734
0.7400000000000004,0.6255722774396109,1.5886098181942838
0.7500000000000004,0.6415417475809947,1.605260671973217
0.7600000000000005,0.657677021031394,1.6217705732730114
0.7700000000000005,0.6739766911163139,1.6381400972824993
0.7800000000000005,0.6904393570644868,1.6543698492051306
0.7900000000000005,0.707063624300483,1.6704604627578634
0.8000000000000005,0.7238481047224912,1.6864125987063316
0.8100000000000005,0.7407914169656341,1.7022269434368067
0.8200000000000005,0.7578921866511897,1.7179042075653508
0.8300000000000005,0.7751490466220908,1.733445124584442
0.8400000000000005,0.792560637165079,1.748850449547249
0.8500000000000005,0.8101256062198903,1.7641209577896295
0.8600000000000005,0.8278426095758493,1.779257443689838
0.8700000000000006,0.8457103110562483,1.7942607194658404
0.8800000000000006,0.8637273826908868,1.8091316140100557
0.8900000000000006,0.8818925048771453,1.8238709717612733
0.9000000000000006,0.9002043665299618,1.838479651613427
0.9100000000000006,0.9186616652210796,1.8529585258608468
0.9200000000000006,0.9372631073079277,1.8673084791795553
0.9300000000000006,0.9560074080524928,1.8815304076441282
0.9400000000000006,0.9748932917305353,1.8956252177795878
0.9500000000000006,0.9939194917314967,1.9095938256477694
0.9600000000000006,1.0130847506494416,1.9234371559675545
0.9700000000000006,1.0323878203653678,1.9371561412683427
0.9800000000000006,1.0518274621212145,1.9507517210761034
0.9900000000000007,1.0714024465858922,1.9642248411313261
1.0000000000000007,1.0911115539136473,1.9775764526381714
1.0100000000000007,1.1109535737950724,1.9908075115441057
1.0200000000000007,1.1309273055010611,2.0039189778492923
1.0300000000000007,1.1510315579200041,2.016911814945
1.0400000000000007,1.1712651495885098,2.029786988980285
1.0500000000000007,1.1916269087159304,2.0425454682561948
